Record ID,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Institution Code,Collection Code,Locality,Geodetic datum - original,Latitude,Longitude,Coordinate Precision,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Local Government Areas 2011,IMCRA 4 Regions,IBRA 7 Regions,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Collector,Year,Month,Day,Event Date - parsed,Verbatim event date,Basis Of Record - original,Basis Of Record,Occurrence status,Sex,Preparations,Outlier for layer,Taxonomic Quality,Location Quality
ed108962-0d5c-4954-a629-36cf62b88fdc,SUP17594-68182,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.62365,138.48421,,100,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,ROBINSON A.C. Tony | PILLMAN S.J. Stuart,2000,2,29,2000-02-29,"29/FEB/00, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
e96fb654-0a77-4df3-b656-ffb1b3831f9e,OPP798636-88,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,388 (HA),WGS84,-35.91552,137.32642,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,ASHMAN G.W. Glyn | HODDER M.W. Mike,1989,2,22,1989-02-22,"22/FEB/89, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
e8ae5f75-85fd-4625-81c9-9c33df120975,SUP17592-68110,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.62713,138.52153,,100,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,ROBINSON A.C. Tony | PILLMAN S.J. Stuart,2000,2,29,2000-02-29,"29/FEB/00, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
d495c0ce-ff91-416c-b996-102af998d38d,OPP860137-37,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.61254,138.50024,,500,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,TAYLOR R. Ron,2006,2,,2006-02-01,"01/FEB/06, M",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
d37f0d98-d72e-4a74-b69a-4b0bbff0bfca,CANB 472636.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"American River, 1 34 miles west of the wharf.",,-35.7833,137.7667,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Schodde, R.",1956,2,8,1956-02-08,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
c802d39e-f80a-4146-a23d-d28b024018f9,OPP860228-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.60687,138.50087,,50,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,TAYLOR R. Ron,2006,2,,2006-02-01,"01/FEB/06, M",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
aa49952f-f7b4-4403-9a65-638cce7d29b3,OPP798629-70,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,43 (HA),WGS84,-35.84586,137.63376,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,COPLEY P.B. Peter | TIDEMAN J. Jill,1982,2,20,1982-02-20,"20/FEB/82, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
a7417d1d-e322-4c84-8dc4-73a7cc8fb528,AD 96320021,http://id.biodiversity.org.au/node/apni/2916775,Eucalyptus diversifolia Bonpl.,,Eucalyptus diversifolia subsp. hesperia,subspecies,Madura mallee-ash,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. hesperia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"American River. 1 3/4 miles W of wharf, on road to Kingscote",,-35.766667,137.75,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,45.72,60.96,,,,"Schodde, R.",1956,2,8,1956-02-08,08-Feb-56,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
a73ac32d-845e-4e6a-9e46-189e7d81606e,OPP561282-14,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.94278,137.06865,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,KUTSCHE F. Frank,2009,2,10,2009-02-10,"10/FEB/09, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
9f2cde35-95d0-4b9d-9c7f-3af82ddd0a85,OPP798307-62,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,388 (HA),WGS84,-35.91552,137.32642,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,ANON  N/A,1991,2,,1991-02-01,"01/FEB/91, M",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
99658721-cb32-4866-bf0e-c0940dd58de6,OPP798299-8,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,854 (HA),WGS84,-35.99857,137.14145,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,INNS R. Robert,1984,2,21,1984-02-21,"21/FEB/84, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
995ee741-d8fb-44dd-b0c1-e85aff62f7ef,OPP721988-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Seal Bay (CP),WGS84,-35.96923,137.27476,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,LASHMAR K. Kym,2017,2,18,2017-02-18,"18/FEB/17, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
9066207b-cf71-420a-ba3b-29bf983c7c77,OPP798750-68,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,661 (HA),WGS84,-35.68279,137.32247,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | INNS R. Robert,1985,2,7,1985-02-07,"07/FEB/85, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
7f030684-b81e-4ada-b8f8-defcb30b76ff,OPP798751-35,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,661 (HA),WGS84,-35.68279,137.32247,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,ASHMAN G.W. Glyn | STEINER M. Manfred,1990,2,14,1990-02-14,"14/FEB/90, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
73b77446-c97d-44ae-b8bd-7d58fb5fe018,OPP860138-35,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.61264,138.50018,,500,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,TAYLOR R. Ron,2006,2,,2006-02-01,"01/FEB/06, M",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
706d6101-7306-448f-adf6-c240df4b22e2,OPP798640-47,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,575 (HA),WGS84,-35.75295,137.04055,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,ASHMAN G.W. Glyn | STEINER M. Manfred,1990,2,13,1990-02-13,"13/FEB/90, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
641f9edf-bd17-4daa-a421-f481f5164ad4,CANB 427353.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"American River, W of wharf, Kangaroo Island.",,-35.8,137.75,,1000,Australia,South Australia,,,Kanmantoo,,,,,,"Schodde, R.",1956,2,4,1956-02-04,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
6095fa95-9d5d-4ebd-8536-0d015603c7c4,OPP561276-4,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.87492,137.60081,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,KUTSCHE F. Frank,2009,2,9,2009-02-09,"09/FEB/09, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
5ecce0f5-4bec-46ab-bf2f-97842e572690,OPP798318-36,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,460 (HA),WGS84,-35.81752,137.91009,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,ASHMAN G.W. Glyn | HODDER M.W. Mike,1989,2,24,1989-02-24,"24/FEB/89, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
54b1c6bd-afb5-40a1-b451-399e505c24d4,OPP800515-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Seal Bay (CP),WGS84,-35.96567,137.26624,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,ASHMAN G.W. Glyn | HODDER M.W. Mike,1989,2,23,1989-02-23,"23/FEB/89, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
4d1d4ce8-b355-494b-abe4-617bb329b745,AD 966060764,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,American River,,-35.783333,137.766667,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Schodde, R.",1956,2,4,1956-02-04,04-Feb-56,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
461095c6-4a47-4e50-84a1-aa9e5db9db5f,OPP561277-13,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.85477,137.65662,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,KUTSCHE F. Frank,2009,2,9,2009-02-09,"09/FEB/09, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
1b78e9d6-76a7-4db5-9d61-58d24f661b12,SUP7966-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Newland Head (CP),WGS84,-35.62322,138.48489,,,Australia,South Australia,Victor Harbor (C),,Kanmantoo,,,,,,VANAMOIS P. Peter,1987,2,23,1987-02-23,"23/FEB/87, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
ffec3bf2-66c9-4ff0-a680-94d9c6110fb7,CANB 431791.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"2.6 km S of Carnarvon Stn, towards S Coast Road, Kangaroo Island.",,-35.9667,137,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Chippendale, G.M. | Brennan, M.J.",1975,7,20,1975-07-20,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
f30ac947-d49b-491c-9387-b29e2d41aab4,MEL 1611348A,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 3.0 (Au),MEL,MEL,14.4 km SW Kingscote towards Parndana.,,-35.7,137.5,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Chippendale, G.M.",1975,7,20,1975-07-20,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
ea405518-ea25-4729-ba6a-1e7729dac428,MEL 1611077A,http://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia,,Eucalyptus diversifolia,species,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 3.0 (Au),MEL,MEL,22.7 km SW Kingscote towards Parndana.,,-35.75,137.4,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Chippendale, G.M.",1975,7,20,1975-07-20,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
e8fa9bd0-f4a8-4a7f-b623-6a4b82e4004c,CANB 431847.2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"14.4 km SW of Kingscote, towards Parndana, Kangaroo Island.",,-35.7,137.5,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Chippendale, G.M. | Brennan, M.J.",1975,7,20,1975-07-20,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
d81f8fde-947f-4884-9333-6279a64e56e0,PERTH 1339060,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in33,"Western Australia, Department of Biodiversity, Conservation and Attractions",co75,Western Australian Herbarium,CC-BY 3.0 (Au),PERTH,PERTH,"14.4 km SW Kingscote towards Parndana, Kangaroo Island",GDA94,-35.7,137.5,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Chippendale, G. | Brennan, M.J.",1975,7,20,1975-07-20,20-Jul-75,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
d3b7d9d9-1a53-4d45-b8c5-656ba6cbff48,CANB 431841.1,http://id.biodiversity.org.au/node/apni/2916775,Eucalyptus diversifolia Bonpl.,,Eucalyptus diversifolia subsp. hesperia,subspecies,Madura mallee-ash,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. hesperia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"22.7km SW of Kingscote, towards Parndana, Kangaroo Island.",,-35.75,137.4,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Chippendale, G.M. | Brennan, M.J.",1975,7,20,1975-07-20,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
c96d064a-a63f-463a-919f-8ac0174cceeb,OPP798303-59,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,481 (HA),WGS84,-35.63324,137.14352,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | CROFT T.S. Tim,1987,7,30,1987-07-30,"30/JUL/87, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
c93ce562-4185-4a34-8f13-0e108e8bb01c,OPP546946-49,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Seal Bay (CP),WGS84,-35.94562,137.26986,,500,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,LASHMAR K. Kym,2013,7,22,2013-07-22,"22/JUL/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
c6eb2296-5051-43b7-8776-2f168861c9c9,SUP7790-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Innes (NP),WGS84,-35.28984,136.89289,,100,Australia,South Australia,Yorke Peninsula (DC),,Eyre Yorke Block,,,,,,ROBINSON A.C. Tony,1977,7,8,1977-07-08,"08/JUL/77, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
c58d00f5-a3f5-4ce4-b623-7de5a4029557,OPP927170-31,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Simpson (CP),WGS84,-35.86129,138.01261,,500,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,LASHMAR K. Kym,2019,7,27,2019-07-27,"27/JUL/19, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
bb6d06e1-84f4-4308-a8a7-86b6b01f771a,OPP798784-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,617 (HA),WGS84,-35.96599,136.97034,,500,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,HODDER M.W. Mike | STEINER M. Manfred,1990,7,12,1990-07-12,"12/JUL/90, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
